ID,Title,Country,City,Type,Is Challenge,Audience,Description,Tips,Highlights,Cover Image URL,Video URL,Google Maps Embed URL,Google Maps Direct URL,Meeting Point Venue ID,Created Date
68c822183bcf3038e331951d,K11 Art Mall Guangzhou | 广州K11购物艺术中心,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥200–1,800 RMB (≈ $28–250 USD)
🕘 Opening Hours: 10:00 AM – 10:00 PM (Daily)

✨ Highlights

A fusion of art gallery and shopping mall, blending fashion, lifestyle, and contemporary art.

Hosts rotating art exhibitions, immersive installations, and trendy concept stores.

Social media hot spot for “check-in” photos thanks to its chic interiors and art-filled halls.

👥 Best For

Art & fashion lovers seeking a creative shopping experience.

Young trendsetters who want more than just a mall—it’s about lifestyle and aesthetics.

Travelers who love combining culture with retail therapy.","📌 Tips

Don’t just shop—explore the art installations (often free to enjoy).

Many dining options from stylish cafés to high-end restaurants.

International credit cards accepted widely, plus WeChat/Alipay.

Weekends attract big crowds; go on weekdays for better photos.

Perfect to pair with nearby Zhujiang New Town nightscape for a full urban experience.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757945871/wechat_2025-09-15_101640_397_bjkkfa.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1297.343430345484!2d113.32504598478063!3d23.117537734570675!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402ff0581714a59%3A0xb0506f7fbddb6e71!2z5bm_5bee5ZGo5aSn56aP6YeR6J6N5Lit5b-D!5e0!3m2!1szh-CN!2sus!4v1757946289765!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/RNJusELUr4AvFsjt8,,"15/09/2025, 14:26:32"
68c8201fdb4b8b9128db3e7a,Comic City Guangzhou | 广州动漫星城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥50–300 RMB (≈ $7–40 USD)
🕘 Opening Hours: 10:00 AM – 10:00 PM (Daily)

✨ Highlights

A subcultural paradise dedicated to anime, manga, cosplay, and collectibles.

Popular with young locals for themed shops, toy figures, costumes, and game cafés.

Social media calls it Guangzhou’s “2D World,” where anime fans meet for photos, events, and merch hauls.

👥 Best For

Anime & manga enthusiasts hunting for figures, posters, or cosplay outfits.

Teenagers and young adults into gaming and ACG (Anime-Comic-Game) culture.

Travelers curious about China’s youth subculture scene.","📌 Tips

Prices are moderate—single collectibles may cost more than wholesale markets.

Great spot for cosplay photo ops—weekends often have fan gatherings.

English is limited, but staff are used to anime fans from abroad.

Expect crowds during holidays and new anime releases.

Combine with nearby shopping malls in Tianhe for a balanced day.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757938528/wechat_2025-09-15_081419_086_gfm3cu.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.2109200806412!2d113.26134817616447!3d23.12596447910136!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8c1dcde6b63%3A0x816c20daa9296cef!2z5bm_5bee5Yqo5ryr5pif5Z-O5bm_5Zy6!5e0!3m2!1szh-CN!2sus!4v1757938417478!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/2zjF6q4jC3bAn8cUA,,"15/09/2025, 14:18:07"
68c802d04ea66e42483a47bb,Teemall | 天河城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥200–1,500 RMB (≈ $28–210 USD)
🕘 Opening Hours: 10:00 AM – 10:00 PM (Daily)

✨ Highlights

One of Guangzhou’s most iconic shopping malls, located in the heart of Tianhe CBD.

Mix of international brands (Zara, Uniqlo, H&M) with luxury labels and local designer shops.

Social media loves its “all-in-one” vibe: shopping, dining, cinema, and even an ice rink.

👥 Best For

Fashion lovers and trend-seekers wanting the latest collections.

Families and groups looking for shopping + dining + entertainment in one stop.

Travelers who prefer air-conditioned malls to wholesale chaos.","📌 Tips

Great place to cool off from Guangzhou’s heat—plan a half-day here.

Dining options cover Chinese, Japanese, Korean, and Western cuisines.

International credit cards accepted in major stores, but mobile pay is most convenient.

Weekends are crowded; weekday afternoons are more relaxed.

Perfectly located—combine with a visit to Zhujiang New Town or Canton Tower at night.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757938371/wechat_2025-09-15_081140_423_dj4n56.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.0010655269193!2d113.32038233278706!3d23.133636315269975!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402ff1cd4526ced%3A0x5243969bfc1bc81!2z5aSp5rKz5Z-O5ZWG5Lia5Yy6!5e0!3m2!1szh-CN!2sus!4v1757938219672!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/HfigTnjfqcf3KREs9,,"15/09/2025, 12:13:04"
68c801a58cf57c0ad6d4412e,Wanguo Outlets | 万国奥特莱斯,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥300–2,000 RMB (≈ $40–280 USD)
🕘 Opening Hours: 10:00 AM – 10:00 PM (Daily)

✨ Highlights

A popular outlet mall in Guangzhou featuring international and domestic fashion brands.

Discounts up to 70% off on clothing, shoes, bags, and sportswear—great for bargain hunters.

Social media posts often highlight the mix of luxury labels and lifestyle brands, making it a must-go for shopping sprees.

👥 Best For

Shoppers looking for branded goods at outlet prices.

Families and travelers who want a full-day shopping + dining experience.

Fashion lovers hunting for off-season deals and sports brands.","📌 Tips

Best deals are usually on past-season items—check carefully for sizes and styles.

Weekends can get crowded; weekdays offer a calmer experience.

Most stores accept WeChat/Alipay; international credit cards work in major brand shops.

Combine shopping with nearby leisure facilities for a relaxed day trip.

Keep an eye out for seasonal sales—discounts stack up during big events like Golden Week or Christmas.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757938073/wechat_2025-09-15_080554_934_svfqaq.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.8658288497695!2d113.26812208689124!3d23.102006925275965!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8a64471a65d%3A0x8a058f75af38dfe0!2z5LiH5Zu95aWl54m56I6x5pav!5e0!3m2!1szh-CN!2sus!4v1757937993246!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/McyK6n4feLLDvEwW7,,"15/09/2025, 12:08:05"
68c8001aace10b3458addfe4,Panyu Daluotang Jewelry City | 番禺大罗塘珠宝城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥500–8,000 RMB (≈ $70–1,100 USD)
🕘 Opening Hours: 9:30 AM – 6:00 PM (Daily)

✨ Highlights

One of China’s most important jewelry manufacturing and wholesale bases, especially famous for gold, diamond, and custom fine jewelry.

Known as the “backstage” of many international jewelry brands—factories here supply both domestic and export markets.

Social media mentions highlight its massive scale and the chance to discover unique designs at factory-direct prices.

👥 Best For

Jewelry professionals, brand buyers, and traders.

Collectors and enthusiasts curious about China’s fine jewelry craftsmanship.

Travelers who want to peek into the global jewelry supply chain.","📌 Tips

Primarily wholesale—single retail purchases are rare and often more expensive.

Many shops require business credentials; best to go with a local contact if you want factory access.

Certificates (for gold/diamonds/jade) are standard—ask to see them before purchasing.

Payments via WeChat/Alipay are common; large transactions may require bank transfer.

English is very limited—having a translator or local guide is highly recommended.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757937678/wechat_2025-09-15_080011_088_x2jwaz.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3673.7441194622866!2d113.34870608686839!3d22.959648925632862!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x340253199db34a5f%3A0x80a0656da89ba9d!2z5aSn572X54-g5a6d5Z-O!5e0!3m2!1szh-CN!2sus!4v1757937512161!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/1uYmUmpd6A3kgsLZ6,,"15/09/2025, 12:01:30"
68c7ff285268beb1d57ec7d0,Blueport International Jewelry Trade Center | 广州蓝港国际珠宝交易中心,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥300–5,000 RMB (≈ $40–700 USD)
🕘 Opening Hours: 9:30 AM – 6:00 PM (Daily)

✨ Highlights

One of Guangzhou’s largest hubs for jewelry wholesale and trading.

Known for gold, jade, pearls, and gemstone jewelry, from classic Chinese designs to modern Western styles.

Social media buzz: buyers love showcasing their “factory price” jade bangles or gemstone rings, often far cheaper than mall retail.

👥 Best For

Jewelry lovers interested in China’s jade and gemstone culture.

Professional buyers, resellers, and collectors.

Travelers curious about authentic gemstone markets and local jewelry trends.","📌 Tips

Wholesale is the norm, but retail single purchases are possible—expect higher prices.

Always check authenticity—some shops provide certification, but verify carefully.

Bargaining is expected, especially for bulk or high-value pieces.

Payments via WeChat/Alipay; bring cash for smaller vendors.

English is limited—translation apps or going with a local guide helps a lot.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757937438/wechat_2025-09-15_075522_546_a3c5jf.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2594.657115909841!2d113.24600896644066!3d23.119076281352868!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f88e9d450beb%3A0x1c9e49ac554ff405!2z6JOd5rivKOWbvemZhSnnj6Dlrp3kuqTmmJPkuK3lv4ND5Yy6!5e0!3m2!1szh-CN!2sus!4v1757937358570!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/nXbX2CCVj92e6smE8,,"15/09/2025, 11:57:28"
68c7fe307d640b1d60980d58,Taikang Accessories City | 广州泰康饰品城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥30–200 RMB (≈ $5–28 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Daily)

✨ Highlights

One of Guangzhou’s most popular wholesale markets for jewelry and fashion accessories.

Endless stalls with earrings, necklaces, rings, hair clips, and seasonal trendy pieces.

Social media loves its “treasure-hunting” atmosphere—fashionistas often share hauls of chic yet super affordable jewelry.

👥 Best For

Accessory lovers chasing the latest fast-fashion trends.

Boutique owners or resellers sourcing bulk jewelry at low cost.

Travelers looking for fun, inexpensive souvenirs beyond malls.","📌 Tips

Most vendors prefer wholesale; retail purchase is possible but pricier.

Quality varies—check plating, clasps, and stones before buying.

Payment mainly via WeChat/Alipay; cash helps with small shops.

Go early for fresh stock and less crowded aisles.

Few English speakers—translation apps will make bargaining easier.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757937187/wechat_2025-09-15_075112_634_yojxom.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.4680732499896!2d113.26296548689338!3d23.11656022523945!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8bebd1a89ab%3A0xf5f37129ab9b34fe!2z5Lit5Zu95bm_5Lic55yB5bm_5bee5biC6LaK56eA5Yy65YWw5ZyD5rOw5bq36aWw5ZOB5Z-OIOmCruaUv-e8lueggTogNTEwMTE1!5e0!3m2!1szh-CN!2sus!4v1757937108717!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/CU1yCMgbgQbQHjPt5,,"15/09/2025, 11:53:20"
68c7fda03b1fc5066fd54d7d,Guangzhou Glasses City | 广州眼镜城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥100–500 RMB (≈ $15–70 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Daily)

✨ Highlights

One of the biggest eyewear wholesale hubs in South China.

Offers everything from budget sunglasses to high-quality prescription frames.

Social media buzz for its rows of trendy glasses that look just like luxury brands but at a fraction of the price.

👥 Best For

Fashion lovers who treat eyewear as a style statement.

Small shop owners sourcing affordable sunglasses or optical frames.

Travelers curious about Guangzhou’s specialty wholesale markets.","📌 Tips

Many shops sell wholesale, but retail purchase is possible with higher prices.

Eye exams and lens fitting are available at some stores.

Quality varies widely—check materials and ask about UV protection for sunglasses.

Payment via WeChat/Alipay is common; cash is handy for smaller vendors.

English is limited, so bring a translator app.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757937045/wechat_2025-09-15_074847_371_w9gqyn.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.44240808104!2d113.25053107616436!3d23.117498979107374!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8918dba4ab1%3A0xc2ae261d9de91368!2z5bm_5bee55y86ZWc5Z-O!5e0!3m2!1szh-CN!2sus!4v1757936833404!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/pv6fT6TJoSNh3BMo8,,"15/09/2025, 11:50:56"
68c7fcaefcb5fa61aa1f6b03,Wanfutong Boutique Plaza | 广州万福精品广场,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥50–300 RMB (≈ $7–40 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Daily)

✨ Highlights

A massive wholesale plaza for accessories, jewelry, small gifts, and lifestyle items.

Popular on social media for its endless rows of quirky trinkets, hair clips, phone cases, and costume jewelry.

A “treasure hunt” vibe—perfect for those who love browsing through thousands of affordable little finds.

👥 Best For

Accessory lovers who want to pick up trendy, low-cost pieces.

Resellers looking for bulk sourcing of small fashion items.

Travelers hunting souvenirs beyond the typical tourist shops.","📌 Tips

Most shops focus on wholesale, but many allow single-piece retail at slightly higher prices.

Prices are very negotiable—don’t be afraid to ask for discounts.

Payment is mainly via WeChat/Alipay; carry some cash for small shops.

English is rare—translation apps help a lot.

Go with an empty backpack—you’ll likely end up with more than you planned.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757936659/wechat_2025-09-15_074307_147_d1nziy.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.365337255873!2d113.27404387616443!3d23.12031777910538!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8c81f7ba45b%3A0x3d3b5f1b660486d6!2z5bm_5bee5LiH56aP57K-5ZOB5bm_5Zy6!5e0!3m2!1szh-CN!2sus!4v1757936726609!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/64c76AbvfU8NmpJv8,,"15/09/2025, 11:46:54"
68c7f9f3ae7dd46086827531,Hongmian International Fashion City | 广州市红棉国际时装城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥150–800 RMB (≈ $20–110 USD)
🕘 Opening Hours: 8:30 AM – 6:00 PM (Daily)

✨ Highlights

A well-known wholesale hub for women’s fashion, especially stylish dresses and trendy seasonal pieces.

Famous for fast-changing collections—designs update almost weekly, making it a hotspot for boutique buyers.

Social media shares highlight its “Instagram-worthy” racks filled with new arrivals and hidden designer-inspired gems.

👥 Best For

Boutique owners and fashion buyers sourcing the latest women’s wear.

Trendsetters looking for fresh-off-the-line outfits at wholesale rates.

Travelers curious about the behind-the-scenes of China’s fast-fashion industry.","📌 Tips

Most shops prefer wholesale orders; some allow single-piece retail at higher prices.

Bargaining is expected—prices drop significantly for bulk buys.

Payment is mainly via WeChat/Alipay; cash can be handy for smaller vendors.

English is rarely spoken—translation apps are your best friend.

Go early in the day for the widest selection and to avoid the afternoon rush.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757936106/wechat_2025-09-15_073357_901_me6uhz.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3668.638493216416!2d113.25093688689834!3d23.146885525163924!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f91d952b865b%3A0xec501d1031b7c3bf!2z5bm_5bee5biC57qi5qOJ5Zu96ZmF5pe26KOF5Z-O!5e0!3m2!1szh-CN!2sus!4v1757935977125!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/dThTbEtY4iXJV38K6,,"15/09/2025, 11:35:15"
68c7f94bca6143da823abc83,Baiyun World Leather Trading Center | 白云皮具城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥200–1,500 RMB (≈ $28–210 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Daily)

✨ Highlights

One of China’s largest leather goods wholesale hubs, located near Baiyun District.

Famous for bags, belts, wallets, and luggage—ranging from local brands to export-quality designs.

Social-media buzz for its “hidden factory-to-market” vibe, where many boutique owners source trendy leather bags.

👥 Best For

Fashion lovers seeking unique handbags and leather accessories.

Small business owners looking for direct-from-factory deals.

Travelers interested in Guangzhou’s wholesale market culture.","📌 Tips

Primarily wholesale, but some shops allow single-item purchases at slightly higher prices.

Expect to bargain—discounts are common when buying multiple items.

Payments mainly via WeChat/Alipay; carry some cash for smaller stalls.

English is limited—translation apps help a lot.

Quality varies—check stitching, zippers, and leather type before purchasing.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757935888/wechat_2025-09-15_073020_781_mhhrg5.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d648.5140705112935!2d113.26300282848788!3d23.15013368021564!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f9220198835f%3A0x3760904c7f356a51!2z55m95LqR55qu5YW35Z-O!5e0!3m2!1szh-CN!2sus!4v1757935760190!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/PKnRVPfEUSoosPc37,,"15/09/2025, 11:32:27"
68c7f8a504288ab3c2ed3361,Guangzhou Baima Clothing Wholesale Market | 广州白马服装市场,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥100–800 RMB (≈ $15–110 USD)
🕘 Opening Hours: 8:30 AM – 6:00 PM (Daily)

✨ Highlights

Guangzhou’s most famous clothing wholesale market, right across from the train station.

Trendy styles, seasonal collections, and a “fashion fast lane” feel.

Social media hotspots: many vloggers show how buyers scoop up runway-inspired designs at wholesale prices.

👥 Best For

Fashion buyers, boutique owners, and resellers.

Trend-seeking travelers curious about China’s fashion supply chain.

Bargain hunters who love discovering unique pieces before they hit retail.","📌 Tips

Prices vary: single-piece retail is possible but expect higher than wholesale bulk.

Cashless payment (WeChat/Alipay) is the norm; cash may still help for quick deals.

English is limited—translation apps are essential.

Morning hours see the freshest stock and busiest atmosphere.

Be ready to negotiate—wholesale markets are built on quick deals and volume discounts.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757935722/wechat_2025-09-15_072733_125_eblosy.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3668.642586726177!2d113.25166407616511!3d23.146735979086987!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f91d714de535%3A0x300ecd1d371d7f26!2z5bm_5bee55m96ams5pyN6KOF5biC5Zy6!5e0!3m2!1szh-CN!2sus!4v1757935608029!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/GmN4XYM6ybiEVeLx5,,"15/09/2025, 11:29:41"
68c7f7d278c32abd0232e83c,Jinda Coffee & Beverage City | 金达咖啡饮品城,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥50–200 RMB (≈ $7–28 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Mon–Sat)

✨ Highlights

Wholesale paradise for coffee beans, tea leaves, and trendy beverage ingredients.

Popular with café owners and baristas sourcing beans, syrups, and machines.

A hidden gem on social media for coffee lovers hunting rare single-origin beans and local roasters.

👥 Best For

Coffee enthusiasts eager to explore China’s growing café culture.

Entrepreneurs or small shop owners looking to source drinks & café supplies.

Travelers who love niche experiences beyond malls.","📌 Tips

Wholesale-focused: some shops sell retail packs, but minimum order may apply.

Payments are mainly via WeChat/Alipay; bring some RMB cash as backup.

Limited English—use a translator app if you don’t speak Mandarin.

Sampling is possible in many stores—don’t be shy to ask.

Go on weekdays for less crowd and more attention from shop owners.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757935558/wechat_2025-09-15_072445_190_pzpd5r.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2593.539798453792!2d113.22356239537743!3d23.17679953594328!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f9973c13b90b%3A0x1657f3804835f37d!2z5Lit5Zu95bm_5Lic55yB5bm_5bee5biC55m95LqR5Yy65aKe5qeO6LevMTAwN-WPtyDpgq7mlL_nvJbnoIE6IDUxMDQzNQ!5e0!3m2!1szh-CN!2sus!4v1757935334135!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/kPikLSu7Ey37T4ug7,,"15/09/2025, 11:26:10"
68c7f69cbb10667e3197eede,Yifa International Cosmetics Procurement Center （怡发国际化妆品采购中心）,China,Guangzhou,Shopping,No,,"💰 Average Cost: ¥100–500 RMB (≈ $15–70 USD)
🕘 Opening Hours: 9:00 AM – 6:00 PM (Mon–Sat)

✨ Highlights

Known as one of the largest wholesale hubs for cosmetics in South China.

Endless rows of beauty and skincare brands, from Korean/Japanese to European imports.

Social-media buzz for its “treasure hunt” feel—many vloggers come to dig up affordable dupes and niche brands.

👥 Best For

Beauty lovers who want to explore Asia’s skincare & makeup scene.

Small business owners or resellers looking for bulk purchasing.

Curious travelers seeking a behind-the-scenes look at China’s wholesale culture.","📌 Tips

Most shops prefer bulk orders, but some allow small retail purchases—try asking politely.

Cashless payments (WeChat/Alipay) are standard; foreign credit cards may not work.

Few English speakers—consider using a translation app for smooth communication.

Go early in the day to avoid crowds and secure the best stock.

Not tax-free, but prices are already much lower than retail stores.",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757935241/wechat_2025-09-15_071916_975_smdllh.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3668.2008904394984!2d113.25982207616542!3d23.162866979075766!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f915f205dcbd%3A0xd456cc4cba1b5157!2z5oCh5Y-R5Zu96ZmF5YyW5aaG5ZOB6YeH6LSt5Lit5b-D!5e0!3m2!1szh-CN!2sus!4v1757934995160!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/DeJFdAE59McKDrBt8,,"15/09/2025, 11:21:00"
68c58370d81f63ba6628ba53,👗 Shisanhang Garment Wholesale Market 广州十三行服装批发市场,China,Guangzhou,Shopping,No,,"Average Spending: ¥100–300 RMB (≈ $14–42 USD) per person (retail), wholesale buyers usually spend more

Opening Hours: 08:30 – 17:30 (wholesale market hours are earlier than shopping malls)

Highlights:
✨ One of Guangzhou’s largest and oldest fashion wholesale hubs, near the Pearl River
🛍️ Huge variety: fast fashion, boutique styles, accessories – the “Guangzhou Zara factory”
🌍 Popular with domestic & international buyers sourcing in bulk
📸 Xiaohongshu trend: “digging for hidden gems” & bargain-hunting haul posts

Best For:
👜 Fashion resellers, boutique owners, online shop sellers
🎒 Travelers curious about China’s garment industry behind-the-scenes
👭 Bargain hunters who don’t mind crowds and wholesale vibes","Tips:
🔹 Go early morning (before 11am) for best selection and stock
🔹 Many stalls require minimum order for wholesale price (often 3+ pieces)
🔹 Bring cashless payment (WeChat/Alipay); foreign cards not accepted
🔹 Weekends = super crowded; weekdays are easier to browse
🔹 Combine with a Pearl River riverside walk for a full “old Guangzhou commerce” experience",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757774688/wechat_2025-09-13_104339_298_smupy9.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3669.6130981204246!2d113.24923057616414!3d23.111254979111813!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f8853a8a5821%3A0xf221678f32dfee91!2z5Y2B5LiJ6KGM572R5om5!5e0!3m2!1szh-CN!2sus!4v1757774530932!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/sUziytEPqfgQKwdt7,,"13/09/2025, 14:45:04"
68c581d1a1c947bb11402f1c,🧸 Yide International Toy & Stationery Plaza 广州一德国际玩具文具精品广场,China,Guangzhou,Shopping,No,,"Average Spending: ¥50–200 RMB (≈ $7–28 USD) per person (depends on whether you buy retail or wholesale)

Opening Hours: 09:00 – 18:00 (wholesale markets close earlier than malls)

Highlights:
✨ One of Guangzhou’s most famous toy & stationery wholesale centers near Yide Road
🧩 Huge variety: plush toys, anime figures, party supplies, school stationery, crafts
🛍️ Prices are much lower than retail – bulk-buy friendly
📸 Super colorful shops, loved on Xiaohongshu for “treasure-hunting vibes”

Best For:
👨‍👩‍👧‍👦 Families with kids (retail shops sell in small quantities too)
🎒 Small business owners or resellers hunting for wholesale deals
📱 Shoppers who enjoy browsing endless cute & quirky items","Tips:
🔹 If you want wholesale prices, many vendors require minimum purchase (often 1 dozen or more)
🔹 Bring a trolley bag or backpack – lots to carry if you buy in bulk
🔹 Cashless payments (WeChat/Alipay) are the norm; few accept foreign cards
🔹 Morning visits = less crowded, easier to negotiate
🔹 Combine with a walk around Yide Road Market, famous for dried seafood & specialty goods",,https://res.cloudinary.com/dekytgf4z/image/upload/v1757774226/wechat_2025-09-13_103529_973_m867bq.png,,"https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5189.4584710067065!2d113.2507019175269!3d23.1153457331233!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3402f890ba570395%3A0x82808a25bbdd0e5e!2z5bm_5bee5LiA5b635Zu96ZmF546p5YW35paH5YW357K-5ZOB5bm_5Zy6!5e0!3m2!1szh-CN!2sus!4v1757774203117!5m2!1szh-CN!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/aVJD4zcsQDLA6YWW8,,"13/09/2025, 14:38:09"
