ID,Title,Cover Image URL,Video URL,Type,Country,City,Description,Tips,Google Maps Embed URL,Google Maps Direct URL,Created Date
68c41b228853a2787150d269,Damalong Historical Street (大马弄历史街区),https://res.cloudinary.com/dekytgf4z/image/upload/v1757682454/%E6%88%AA%E5%B1%8F2025-09-12_21.04.45_r3tzl4.png,,Eating,China,Hangzhou,"💰 Average Cost
Free to stroll 🎉 （local snacks & meals ~20–60 RMB/person）
🕒 Opening Hours
10:00 – 22:00 （夜晚最热闹 🌙✨）
✨ Highlights
🏘 Authentic Local Vibes: compared with Hefang Street, Damalong is less touristy, more for locals.
🍜 Foodie Street: full of small eateries, noodle shops, dumpling stalls, and traditional Hangzhou snacks.
🏮 Historic Ambience: narrow alleys, brick houses, and a mix of old and new businesses.
🌆 Night Market Energy: evenings bring neon lights, bustling food stalls, and neighborhood buzz.
📸 Social Media Favorites: steaming noodle bowls, neon-lit alleys, and retro-style shopfronts.
👥 Best For
Foodies who want “real Hangzhou” flavors 🍜
Young travelers who love street culture ✨
Locals & repeat visitors (non-touristy vibe) 🚶
Photographers (street food + local life) 📷","💡 Tips
📍 Located in Shangcheng District, not far from Wushan Square.
🍴 Must-try: Hangzhou-style noodles (片儿川), dumplings, grilled skewers, and late-night snacks.
🌙 Best to go after 18:00 for the fullest atmosphere.
💸 Prices are much cheaper than tourist streets like Hefang.
👟 Street is narrow and crowded—wear comfy shoes.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13788.379990751433!2d120.15871026016734!3d30.23436735529912!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d5aa6e6073f%3A0x1c5a61814b04ff97!2z5aSn6ams5byE!5e0!3m2!1sen!2sus!4v1757682424488!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/YrrvHn5ANeyWCVTr9,"12/09/2025, 13:07:46"
68c41a32647e1640f4789f00,Hefang Street Food (河坊街美食 / Hefang Street Snacks),https://res.cloudinary.com/dekytgf4z/image/upload/v1757682196/%E6%88%AA%E5%B1%8F2025-09-12_21.02.04_zwscft.png,,Eating,China,Hangzhou,"💰 Average Cost
💸 20–50 RMB/person for street snacks
💸 80–150 RMB/person if dining in sit-down restaurants
🕒 Opening Hours
10:00 – 22:00 （evenings最热闹 🌙✨）
✨ Highlights
🍢 Snack Heaven: stinky tofu, fried buns, scallion pancakes, grilled squid, and tanghulu (candied hawthorn).
🍵 Hangzhou Classics: Beggar’s Chicken (叫花鸡), West Lake Vinegar Fish (西湖醋鱼), and Longjing Shrimp (龙井虾仁).
🏮 Historic Atmosphere: street lined with Qing-style architecture, red lanterns, and tea houses.
🌆 Night Market Vibes: evenings are full of sizzling woks, neon-lit stalls, and tourist crowds.
📸 Social Media Favorites: tanghulu skewers, steaming skewers, traditional shopfronts lit at night.
👥 Best For
Foodies 🍜
First-time visitors (must-try cultural street) 🌏
Families & groups 👨‍👩‍👧
Content creators (lots of photogenic snacks) 📷","💡 Tips
📍 Located near Wushan Square & Southern Song Imperial Street.
🌙 Best time: evening when the street is buzzing.
🍢 Must-try snacks: stinky tofu, sugar painting (糖画), fried stinky tofu stuffed buns, and Hangzhou desserts.
💸 Street food is cheap; restaurants are more tourist-priced.
👟 Wear comfy shoes—the street gets crowded, especially on weekends.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5756.9503862954525!2d120.1636797726926!3d30.239559190415164!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d5b7c7b102d%3A0xbeba4c67c0ea2892!2z5riF5rKz5Z2K5Y6G5Y-y5paH5YyW54m56Imy6KGX5Yy6!5e0!3m2!1sen!2sus!4v1757682078579!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/kpvk86Pw8bdvzQdG9,"12/09/2025, 13:03:46"
68c41961046f4124d26589cf,Wulin Night Market (武林夜市),https://res.cloudinary.com/dekytgf4z/image/upload/v1757682005/%E6%88%AA%E5%B1%8F2025-09-12_20.58.41_zwcb7b.png,,Eating,China,Hangzhou,"💰 Average Cost
Free entry 🎉 （street food 10–30 RMB / dish; fashion & accessories 30–200 RMB）
🕒 Opening Hours
18:00 – 23:00 （most lively around 19:00–22:00）
✨ Highlights
🍢 Trendy Street Food: skewers, bubble tea, fried chicken, stinky tofu, grilled seafood—young locals’ favorites.
👗 Youth Fashion Bazaar: cheap & chic clothes, jewelry, makeup, and quirky accessories.
🌆 Lively City Vibes: located near Wulin Square & downtown malls—night shopping + night snacking combo.
🎭 Modern + Local Mix: compared to Wushan Night Market, it’s trendier, with more student crowds.
📸 Social Media Favorites: neon-lit food stalls, bubble tea selfies, and colorful accessory stands.
👥 Best For
Young travelers & students ✨
Foodies on a budget 🍜
Night shoppers (clothes, trinkets, streetwear) 👗
Groups of friends looking for casual nightlife 🚶","💡 Tips
📍 Located in downtown near Wulin Square—super convenient if staying central.
🍴 Go after dinner for snacks + browsing.
💸 Bargaining possible for accessories/clothes, less so for food.
👟 Wear comfy shoes—narrow aisles can get crowded.
🌅 Combine with a daytime mall trip (Intime, Hangzhou Tower) for a full shopping day.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.1378734117925!2d120.15697207577688!3d30.261652608246422!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d7d84976289%3A0xe8561fe8d35781d0!2sWulin%20Night%20Market!5e0!3m2!1sen!2sus!4v1757681895707!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/e7LZney9apVaJfsV7,"12/09/2025, 13:00:17"
68c418c85f8276cac399092d,Wushan Night Market (吴山夜市),https://res.cloudinary.com/dekytgf4z/image/upload/v1757681853/%E6%88%AA%E5%B1%8F2025-09-12_20.56.17_gfhfnb.png,,Eating,China,Hangzhou,"💰 Average Cost
Free to enter 🎉 （street food 10–30 RMB / dish, small items 20–100 RMB）
🕒 Opening Hours
18:00 – 23:00 （best time 19:00–21:30）
✨ Highlights
🍢 Street Food Paradise: skewers, stinky tofu, dumplings, grilled seafood—classic Hangzhou night flavors.
🛍️ Cheap & Fun Shopping: clothes, accessories, toys, phone cases—bargain hunters’ heaven.
🌆 Local Vibes: less touristy than Hefang Street, more down-to-earth and lively.
🎭 Nightlife Atmosphere: neon lights, crowded stalls, vendors shouting—it’s the “real city night” side of Hangzhou.
📸 Social Media Favorites: colorful food stalls, skewers sizzling on the grill, crowds under neon signs.
👥 Best For
Foodies 🍜
Nightlife lovers 🌙
Young travelers & groups of friends ✨
Anyone curious about Hangzhou’s local street culture 🚶","💡 Tips
📍 Located near Wushan Square & Hefang Street—easy to combine in a City Walk.
💸 Bargaining is possible for non-food items (accessories, clothes).
🍢 Must-try: grilled skewers, stinky tofu, and fried dumplings.
👟 Wear comfy shoes—it gets crowded.
🌅 Best to go after dinner for snacks & shopping atmosphere.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.4498323207467!2d120.16529355725234!3d30.252761876360065!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9d65a2aaa03d%3A0x4e3116c588c52da3!2sWushan%20Road%20Night%20Market!5e0!3m2!1sen!2sus!4v1757681828157!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/x4BkGJZuXwHt7B1X7,"12/09/2025, 12:57:44"
68c417cfc15694553ed54014,Hangzhou Gate (杭州之门),https://res.cloudinary.com/dekytgf4z/image/upload/v1757681604/%E6%88%AA%E5%B1%8F2025-09-12_20.45.44_qumwj5.png,,Nightlife,China,Hangzhou,"💰 Average Cost
Free to view 🎉
🕒 Opening Hours
24 hours （夜景最推荐 🌙✨）
✨ Highlights
🌆 Futuristic Landmark: twin towers forming a giant “arch,” symbolizing the gateway to Hangzhou’s future.
🌙 Night Lights: dazzling LED displays on the towers—skyline centerpiece of Qianjiang New Town.
📸 Photo Hotspot: often compared to Shanghai’s Lujiazui and Beijing’s CBD skyline, but with Hangzhou’s unique vibe.
🌉 Modern Skyline Vibes: located by Qiantang River, surrounded by Grand Theatre, City Balcony, and Century Park.
🎇 Events & Festivals: light shows synchronized with the city’s skyline during holidays.
👥 Best For
Couples (romantic skyline walk 💕)
Photographers & IG creators 📷
Travelers wanting to see Hangzhou’s “modern face” 🌆
Nightlife explorers 🚶","💡 Tips
📍 Located in Qianjiang New Town CBD, easily reached by Metro Line 4 (Citizen Center Station).
🌅 Best time: sunset → night, when towers light up and skyline reflections appear on the river.
🧺 Great spot for night walks combined with City Balcony & Qianjiang Century Park.
📱 Bring wide-angle lens or drone for the full arch effect.
🍴 Plenty of restaurants & malls nearby—ideal for dinner + night view combo.","https://www.google.com/maps/embed?pb=!1m16!1m12!1m3!1d3643.92303227131!2d120.23258694580417!3d30.226759903516466!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!2m1!1z57u_5Zyw5a6L6YO9IOadreW3nuS4lue6quS4reW_gw!5e0!3m2!1sen!2sus!4v1757681512428!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/qwG7zGGBK4Zv1Vu66,"12/09/2025, 12:53:35"
68c415b032da09d5e6a6ae2c,Hangzhou Grand Theatre (杭州大剧院),https://res.cloudinary.com/dekytgf4z/image/upload/v1757681061/%E6%88%AA%E5%B1%8F2025-09-12_20.42.44_mtcq7g.png,,Nightlife,China,Hangzhou,"💰 Average Cost
Free to view from outside 🎉
Performances: 80–500+ RMB (depending on show type & seating)
🕒 Opening Hours
Exterior & square: 24 hours
Box office & shows: usually 10:00 – 21:30 （depending on schedule）
✨ Highlights
🎭 Cultural Landmark: designed by Canadian architect Carlos Ott, shaped like a futuristic glass dome.
🌆 Iconic Riverside Location: sits on the Qiantang River, facing Hangzhou’s modern skyline.
🎶 Diverse Performances: opera, ballet, symphony, musicals, and Chinese traditional shows.
🌙 Night Illumination: theatre glows in changing colors, reflecting in the river—perfect nightscape.
📸 Social Media Favorites: glass dome at sunset, colorful night reflections, panoramic drone shots with skyline.
👥 Best For
Art & theatre lovers 🎭
Couples (romantic night show + riverside walk) 💕
Photographers (architectural & nightscape shots) 📷
Travelers exploring modern Hangzhou 🌆","💡 Tips
📍 Located in Qianjiang New Town, near City Balcony & Qianjiang Century Park.
🎫 Book tickets online in advance (WeChat/Alipay apps or theatre’s official site).
🌅 Best time: arrive before sunset → photos outside → enjoy evening performance.
👟 Combine with a riverside City Walk for best experience.
🍴 Dining: plenty of restaurants in nearby MixC Mall & Raffles City.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.740563437871!2d120.21106063488769!3d30.244474000000007!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9ce54b3aa0b1%3A0x28ac7a878856cc91!2sHangzhou%20Grand%20Theatre!5e0!3m2!1sen!2sus!4v1757680992410!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/4dxYevGagF6EY5TPA,"12/09/2025, 12:44:32"
68c414fcd98527b885e52fbb,Hangzhou City Balcony (杭州城市阳台),https://res.cloudinary.com/dekytgf4z/image/upload/v1757680881/%E6%88%AA%E5%B1%8F2025-09-12_20.40.04_eplhmn.png,,Nightlife,China,Hangzhou,"💰 Average Cost
Free entry 🎉
🕒 Opening Hours
24 hours （夜景最推荐 🌙✨）
✨ Highlights
🌊 Riverside Landmark: iconic riverside square in Qianjiang New Town, right by the Qiantang River.
🌆 Modern Hangzhou Vibes: surrounded by Hangzhou Grand Theatre, International Conference Center, and futuristic skyscrapers.
🌙 Light Shows & Night Views: dazzling skyline lights reflect on the river—super popular for evening walks.
🎇 Events & Fireworks: main stage for festivals, concerts, and National Day celebrations.
📸 Social Media Favorites: riverside boardwalk, illuminated theatre dome, skyline shots with Qiantang River.
👥 Best For
Couples (romantic night walk 💕)
Families 👨‍👩‍👧 (safe, open space for kids to run)
Photographers (best nightscape shots in Hangzhou) 📷
Travelers who want to see “modern Hangzhou” beyond West Lake 🌆","💡 Tips
📍 Metro Line 4 → Citizen Center (市民中心站), then short walk.
🌅 Best time: sunset → nightfall for skyline light shows.
🧺 Great spot for casual hangouts or riverside picnics.
🎫 Free entry, but avoid big events if you don’t like crowds.
🍴 Plenty of dining options in MixC Mall & Raffles City nearby.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.8331357112097!2d120.21417507577618!3d30.24183460919108!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9ce57b5b44c7%3A0x7caafe17d83c6623!2sCity%20Balcony!5e0!3m2!1sen!2sus!4v1757680609903!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/g68Uj61NiLtXuS2b8,"12/09/2025, 12:41:32"
68c413c23b8818eb5e477a20,Yohoo Park (玉湖公园),https://res.cloudinary.com/dekytgf4z/image/upload/v1757680567/%E6%88%AA%E5%B1%8F2025-09-12_20.30.57_kw8ooe.png,,Nightlife,China,Hangzhou,"💰 Average Cost
Free entry 🎉
🕒 Opening Hours
24 hours （夜晚湖边散步也很适合 🌙）
✨ Highlights
🌊 Urban Lake Oasis: a large artificial lake surrounded by greenways, lawns, and modern landscaping.
🚶 Perfect for Strolls & Jogging: wide lakefront paths with bridges, pavilions, and seasonal flowers.
🌇 Sunset Views: lake reflections of the skyline are especially photogenic.
🌿 Family-Friendly: playgrounds, picnic areas, and open lawns for kids and weekend hangouts.
📸 Social Media Favorites: lake-and-skyline reflections, boardwalks, and evening light ambience.
👥 Best For
Families 👨‍👩‍👧 (kids-friendly)
Couples 💕 (romantic lakeside walk)
Joggers, cyclists & casual strollers 🚴
Locals & travelers wanting a quiet urban escape 🌱","💡 Tips
📍 Located in Qianjiang Century City (near Hangzhou Olympic Sports Center, Xiaoshan District).
🚇 Take Metro Line 2 to Qianjiang Century City Station, then short walk/taxi.
🌅 Best time: late afternoon → sunset → evening stroll.
🧺 Bring snacks/drinks for a mini picnic—lots of lawns.
🌸 Seasonal flowers around the park make spring and autumn especially beautiful.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3442.910809448943!2d120.10734507577986!3d30.353484603862!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b6109a9ff7427%3A0x8f8cbb63228bd520!2sLiang%20Yun%20Jie!5e0!3m2!1sen!2sus!4v1757680489562!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/bJYLakss8LqNwP666,"12/09/2025, 12:36:18"
68c4121fa260f72d322b1dd0,Qianjiang Century Park (钱江世纪公园),https://res.cloudinary.com/dekytgf4z/image/upload/v1757680137/%E6%88%AA%E5%B1%8F2025-09-12_20.27.02_zdrxun.png,,Nightlife,China,Hangzhou,"💰 Average Cost
Free entry 🎉
🕒 Opening Hours
24 hours （夜景特别推荐 🌙✨）
✨ Highlights
🌆 CBD Green Lung: the largest urban park in Hangzhou’s Qianjiang New Town, surrounded by futuristic skyscrapers.
🌙 Night Lights: dazzling skyline views with light shows on the “Sun and Moon Twin Towers” and other landmarks.
🚶 City Walk Vibes: broad lawns, fountains, and riverside promenades—perfect for evening strolls.
🎇 Events & Festivals: often hosts concerts, light shows, and public celebrations (like National Day fireworks).
📸 Social Media Favorites: skyline reflections in the fountain pool, city lights at night, drone shots of the park + CBD.
👥 Best For
Couples (romantic night walk 💕)
Friends & families on chill evenings 👨‍👩‍👧
Photographers & IG creators 📷
Travelers wanting to see Hangzhou’s modern face 🌆","💡 Tips
📍 Located in Qianjiang New Town (钱江新城), easily reachable by Metro Line 2 or 4.
🌅 Best time: after sunset—the skyline light show is the highlight.
🧺 Great spot for picnics or casual hangouts on the grass.
🎇 Check event schedules—during holidays, the park gets super lively.
🍴 Plenty of malls & restaurants nearby (like MixC Mall) for dining before/after.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3446.752467423588!2d120.2356850757763!3d30.24413460908144!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344c9c88ca7dae29%3A0xfe69428ed2b12f22!2sQianjiang%20Century%20Park!5e0!3m2!1sen!2sus!4v1757680097210!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/A2MSBr2ZHwfA9eSS6,"12/09/2025, 12:29:19"
68c402e8a41bcd43c5983a9b,Archaeological Ruins of Liangzhu Ancient City (良渚古城遗址),https://res.cloudinary.com/dekytgf4z/image/upload/v1757676181/%E6%88%AA%E5%B1%8F2025-09-12_19.21.26_xvjmik.png,,Attractions,China,Hangzhou,"💰 Average Cost
80 RMB (includes Liangzhu Museum + core ruins area shuttle bus)
🕒 Opening Hours
09:00 – 17:00 （closed on Mondays）
✨ Highlights
🏺 UNESCO World Heritage Site: recognized as proof of over 5,000 years of Chinese civilization.
🌾 Ancient Water System: large-scale dams and canals show advanced prehistoric engineering.
🎨 Jade Civilization: Liangzhu people were masters of jade carving—ritual jades are iconic treasures.
🏯 Liangzhu Museum: stunning modern architecture + immersive exhibitions about ancient city life.
📸 Social Media Favorites: jade artifacts in the museum, panoramic shots of the ancient city site, futuristic museum building in nature.
👥 Best For
History & archaeology lovers 🏛️
Culture seekers who want to see “China’s 5,000-year civilization” 🌏
Families with kids interested in ancient life 👨‍👩‍👧
Photographers (museum architecture + open ruins) 📷","💡 Tips
📍 About 1 hour drive from Hangzhou downtown—best to book a half-day or day trip.
🎫 Ticket includes shuttle bus between museum and ruins site—save energy by using it.
🌸 Best season: spring & autumn for outdoor site exploration.
🧢 Bring hat/water in summer—ruins area has limited shade.
📚 Recommended to visit the Liangzhu Museum first → then explore the ruins, for context.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3441.52858431058!2d119.98543208489325!3d30.392741536895045!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b66339e823619%3A0x216aa56f5338d1a6!2sLiangzhu%20Ancient%20City%20Relic%20Site!5e0!3m2!1sen!2sus!4v1757676154462!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/CtZkpQ4e5AGPEagz7,"12/09/2025, 11:24:24"
68c401702765c8ad0e55dd32,Dadou Road Historic Block (大兜路历史街区),https://res.cloudinary.com/dekytgf4z/image/upload/v1757675979/%E6%88%AA%E5%B1%8F2025-09-12_19.19.25_gidxn5.png,,Relaxing,China,Hangzhou,"💰 Average Cost
Free to stroll 🎉 （dining & shopping extra）
🕒 Opening Hours
24 hours (shops & restaurants usually 10:00 – 22:00)
✨ Highlights
🏘 Canal-Side Heritage: old houses and warehouses along the Beijing–Hangzhou Grand Canal, now transformed into a lively leisure district.
🍴 Foodie Heaven: Hangzhou snacks, river fish dishes, cafés, and stylish restaurants.
🎨 Old Meets New: historic architecture fused with creative spaces, boutique shops, and bars.
🌙 Nightlife Vibes: lantern-lit streets and canal reflections make evenings especially atmospheric.
📸 Social Media Favorites: canal bridges at sunset, rustic stone walls, neon-lit restaurants at night.
👥 Best For
Foodies 🍜
Couples (romantic night stroll) 💕
Friends & groups looking for dining + drinks ✨
Travelers who want both culture & lifestyle 🚶","💡 Tips
📍 Located in Gongshu District, near Gongchen Bridge & other canal museums.
🌅 Best time: evening—perfect for food, lights, and canal night views.
🍺 Great place to try river fish dishes & hang out at bars after dinner.
🚶 Not very big—1–2 hours is enough unless you stop for food/drinks.
📍 Can combine with Xiaohe Straight Street or the Grand Canal Museum for a half-day canal trip.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3444.8174361300935!2d120.14255257577793!3d30.299258506452407!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b62118661dd8b%3A0xdfe63b493a2431f0!2z5aSn5YWc6Lev5Y6G5Y-y5paH5YyW6KGX5Yy6!5e0!3m2!1sen!2sus!4v1757675754605!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/pwA6aYNpXuFAUb8p7,"12/09/2025, 11:18:08"
68c400a293be1d6a3233f677,Xiaohe Straight Street (小河直街),https://res.cloudinary.com/dekytgf4z/image/upload/v1757675668/%E6%88%AA%E5%B1%8F2025-09-12_19.13.12_bjzkj5.png,,Relaxing,China,Hangzhou,"💰 Average Cost
Free to stroll 🎉 （food & drinks extra）
🕒 Opening Hours
24 hours (cafés & shops usually 10:00 – 21:00)
✨ Highlights
🏘 Canal-Side Old Street: preserved traditional houses and stone pavements along the Grand Canal.
🍵 Cultural + Lifestyle Mix: teahouses, cafés, art shops, and boutique B&Bs line the street.
🌿 Slow Vibes: compared to Hefang Street, it’s quieter, more authentic, with local Hangzhou life.
🎨 Art & Crafts: small galleries, cultural shops, and occasional exhibitions.
📸 Social Media Favorites: canal reflections, rustic teahouses, and evening lantern-lit streets.
👥 Best For
Slow travelers 🌱
Couples (romantic stroll + canal-side cafés) 💕
Photographers (sunset + water reflections) 📷
Travelers looking for authentic Hangzhou local life 🚶","💡 Tips
📍 Located north of downtown, about 20 min from West Lake by car.
🚶 Best explored on foot; short but atmospheric.
🌅 Sunset is the most photogenic time—lights + canal views.
🍴 Try local snacks or have tea in one of the canal-view cafés.
🏨 Staying in a canal-side guesthouse is a unique option for slow travelers.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3444.5414013852487!2d120.13344507577828!3d30.30711460607741!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b6218092ecfbd%3A0x86b4083a45235663!2sXiao%20He%20Zhi%20Jie%2C%20Gong%20Shu%20Qu%2C%20Hang%20Zhou%20Shi%2C%20Zhe%20Jiang%20Sheng%2C%20China!5e0!3m2!1sen!2sus!4v1757675580730!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/rUdcpS1gvCzg9d4f8,"12/09/2025, 11:14:42"
68c40004a8564e4b44a7af0c,Songcheng Park (宋城),https://res.cloudinary.com/dekytgf4z/image/upload/v1757675503/%E6%88%AA%E5%B1%8F2025-09-12_19.11.18_xkq9eu.png,,Attractions,China,Hangzhou,"💰 Average Cost
330 RMB (adult ticket, includes main show)
Discounts for kids/online booking
🕒 Opening Hours
09:00 – 21:30 （depending on show schedule）
✨ Highlights
🎭 “Romance of the Song Dynasty” Show: one of China’s top-rated live performances, combining dance, acrobatics, and hi-tech stage effects.
🏯 Song Dynasty Town: streets, shops, and performances recreate Southern Song daily life.
👘 Immersive Experiences: costume rentals, parades, street shows, and folk activities.
🎨 Interactive Fun: haunted houses, folk arts, love-themed attractions—something for all ages.
📸 Social Media Favorites: Song costumes, night lanterns, and spectacular show backdrops.
👥 Best For
Families 👨‍👩‍👧 (kids love the interactive shows)
Couples 💕 (romantic night show + lantern vibes)
First-time visitors to Hangzhou (signature cultural experience)
Content creators (lots of photogenic scenes) 📷","💡 Tips
📍 About 30 min drive from downtown Hangzhou; shuttle buses available.
🎫 Book tickets online in advance (shows sell out on weekends/holidays).
🌙 Best time: arrive late afternoon → explore the park → watch the night show.
👘 Try Song Dynasty costumes for photos—super popular on Xiaohongshu.
🍴 Food inside is tourist-style, but fun for snacks; for serious dining, eat before or after.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d25042.014587993872!2d120.05875856788572!3d30.173126277062824!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b7c3b3ff8c5f5%3A0x290e6a502b01d787!2sSong%20Dynasty%20Town!5e0!3m2!1sen!2sus!4v1757675391319!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/VcNm2AsVAL3syvbV8,"12/09/2025, 11:12:04"
68c3fee019196ab47ca1acfb,Xiangji Temple (香积寺),https://res.cloudinary.com/dekytgf4z/image/upload/v1757675221/%E6%88%AA%E5%B1%8F2025-09-12_19.03.21_ze2v1e.png,,Attractions,China,Hangzhou,"💰 Average Cost
Free entry 🎉 (donations for incense welcome)
🕒 Opening Hours
08:00 – 17:00
✨ Highlights
🏯 Thousand-Year History: founded in the Northern Song Dynasty, once one of the “Ten Temples of the West Lake.”
🌿 Urban Zen Spot: located in Gongshu District, less touristy than Lingyin, known for its calm and authentic Buddhist atmosphere.
🍃 Vegetarian Cuisine: famous for its temple vegetarian restaurant—Hangzhou locals’ favorite for clean and creative Buddhist food.
🧘 Spiritual Rituals: chanting halls, incense rituals, and solemn courtyards bring strong Zen vibes.
📸 Social Media Favorites: golden Buddha statues, temple gate, vegetarian dishes beautifully plated.
👥 Best For
Spiritual seekers & temple lovers 🙏
Foodies curious about Buddhist vegetarian cuisine 🥗
Locals & travelers looking for a quiet cultural stop 🌿
Photographers (temple courtyards + food plating) 📷","💡 Tips
📍 Located near the Grand Canal, can be combined with Canal-side cultural museums (Fan Museum, Umbrella Museum, etc.).
🍵 Try the temple’s vegetarian restaurant—popular and reasonably priced.
🌅 Visit in the morning for fewer people and more tranquil vibes.
🎫 Free entry, but incense & food cost extra.
👟 Easy walk inside; suitable for families and elder visitors.","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12503.839945591208!2d120.13415615089451!3d30.307966064464956!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x344b621202fb1ab3%3A0xde5bb97560ad4a42!2z6aaZ56ev5a-6!5e0!3m2!1sen!2sus!4v1757675194939!5m2!1sen!2sus"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade",https://maps.app.goo.gl/kUQQMjcbwecRUjKq9,"12/09/2025, 11:07:12"
